Economic Sector,Status,Zipcode,Company,Job Title,Origin Country
Advanced Mfg,Denied,77077,SBM ATLANTIA; INC.,Chemical Engineers,INDIA
Energy,Denied,77079,BP AMERICA INC.,Geoscientists; Except Hydrologists and Geographers,INDIA
Advanced Mfg,Denied,77077,SBM ATLANTIA; INC.,Marine Engineers and Naval Architects,INDIA
Advanced Mfg,Denied,77077,SBM ATLANTIA; INC.,Chemical Engineers,SOUTH KOREA
Retail,Denied,77041,BROADVISION LLC DBA I.T SHELL,First-Line Supervisors of Retail Sales Workers,NEPAL
Aerospace,Denied,77036,TEXAS GLOBAL SYSTEMS; INC.,Network and Computer Systems Administrators*,NIGERIA
Retail,Denied,77042,LONE STAR DISTRIBUTORS;INC.,Market Research Analysts and Marketing Specialists*,INDIA
Construction,Denied,77093,MIL; LTD,Architectural and Engineering Managers,INDIA
Other Economic Sector,Denied,77002,FOSTERQUAN; LLP,Lawyers,CHINA
Energy,Denied,77010,KEY ENERGY SERVICES; LLC,Financial Managers,BRAZIL
Aerospace,Denied,77079,MCDERMOTT; INC.,Electrical Engineers,MEXICO
Other Economic Sector,Denied,77036,BENS BEAUTY SUPPLY; INC.,Information Security Analysts; Web Developers; and Computer Network Architects,SOUTH KOREA
Other Economic Sector,Denied,77031,RTD QUALITY SERVICES USA INC. DBA APPLUS RTD,Architectural and Engineering Managers,CANADA
Energy,Denied,77002,EDP RENEWABLES NORTH AMERICA LLC,Industrial Engineers,INDIA
Energy,Denied,77002,EDP RENEWABLES NORTH AMERICA LLC,Industrial Engineers,INDIA
Aerospace,Denied,77079,GL NOBLE DENTON; INC.,Marine Engineers and Naval Architects,MEXICO
Advanced Mfg,Denied,77064,FOXCONN CORPORATION,Computer Programmers,CHINA
IT,Denied,77036,CHANG - SHENG; INC.,Graphic Designers,CHINA
IT,Denied,77036,IVS CONSULTING; INC,Software Developers; Applications,CANADA
Hospitality,Denied,77005,QUIZNOS CLASSIC SUBS,Hosts and Hostesses; Restaurant; Lounge; and Coffee Shop,PHILIPPINES
Educational Services,Denied,77035,VARNETT SCHOOLS; INC. DBA THE VARNETT PUBLIC SCHOOL,Elementary School Teachers; Except Special Education,PHILIPPINES
Educational Services,Denied,77035,VARNETT SCHOOLS; INC. DBA THE VARNETT PUBLIC SCHOOL,Elementary School Teachers; Except Special Education,PHILIPPINES
Hospitality,Denied,77005,GERARDO RIVERA DBA QUIZNOS CLASSIC SUBS,,PHILIPPINES
Energy,Denied,77056,IMPACT FLUID SOLUTIONS LLC,Marketing Managers,CANADA
Other Economic Sector,Denied,77036,LA FE HAIR CUT,Hairdressers; Hairstylists; and Cosmetologists,HONDURAS
Advanced Mfg,Denied,77064,FOXCONN EMS; INC.,Electrical and Electronics Engineering Technicians,MEXICO
Advanced Mfg,Denied,77045,TRIYARDS HOUSTON LLC,Mechanical Engineers,CHINA
Other Economic Sector,Denied,77008,SOUTHWEST BUSINESS PROPERTIES LLC,Maintenance and Repair Workers; General,MEXICO
Advanced Mfg,Denied,77035,WORLDWIDE OILFIELD MACHINE;INC.,Computer Systems Analysts,INDIA
Energy,Denied,77067,NABORS INTERNATIONAL; INC,Architectural and Engineering Managers,INDIA
Other Economic Sector,Denied,77007,LIMB DESIGN,Graphic Designers,COLOMBIA
Other Economic Sector,Denied,77042,DEEPFLEX INC,Materials Scientists,PERU
Advanced Mfg,Denied,77092,QSD MANUFACTURING; INC.,Mechanical Engineers,SOUTH KOREA
Not Available,Denied,77036,TRI STAR PETROLEUM INC,Database Administrators,PAKISTAN
Other Economic Sector,Denied,77024,CHARLES TIAR,First-Line Supervisors of Housekeeping and Janitorial Workers,PHILIPPINES
Other Economic Sector,Denied,77008,SOUTHWEST BUSINESS PROPERTIES LLC,,MEXICO
Energy,Denied,77002,EDP RENEWABLES NORTH AMERICA LLC,Electrical Engineers,SPAIN
Other Economic Sector,Denied,77036,BENS BEAUTY SUPPLY; INC.,Software Developers; Applications,SOUTH KOREA
Advanced Mfg,Denied,77048,QUEST-TEC SOLUTIONS,Market Research Analysts and Marketing Specialists*,VIETNAM
Not Available,Denied,77041,OCEANEERING INTERNATIONAL; INC.,Mechanical Engineers,INDIA
Retail,Denied,77060,TEXAS JMR INC,Financial Managers,INDIA
Not Available,Denied,77084,MUSTANG ENGINEERING; L.P.,Marine Architects,CHINA
Aerospace,Withdrawn,77081,FUGRO CONSULTANTS; INC.,Civil Engineers,SOUTH KOREA
Aerospace,Withdrawn,77079,TECHNIP USA; INC.,Mechanical Engineers,INDIA
IT,Withdrawn,77074,AMERICAN IT ASSOCIATES INC,Software Developers; Applications,INDIA
IT,Withdrawn,77074,AMERICAN IT ASSOCIATES INC,Software Developers; Applications,INDIA
Aerospace,Withdrawn,77079,WORLEYPARSONS GROUP; INC.,Electrical Engineers,NIGERIA
Advanced Mfg,Withdrawn,77077,SBM ATLANTIA; INC.,Mechanical Engineers,INDIA
Advanced Mfg,Withdrawn,77079,FLOATEC; LLC DBA FLOATEC SOLUTIONS; LLC,Marine Engineers and Naval Architects,CHINA
IT,Withdrawn,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
Energy,Withdrawn,77046,TRANSOCEAN OFFSHORE DEEPWATER DRILLING INC.,Accountants and Auditors,INDIA
IT,Withdrawn,77042,SUNGARD CONSULTING SERVICES LLC,Software Developers; Applications,INDIA
Retail,Withdrawn,77025,STAGE STORES;INC.,Computer and Information Systems Managers,INDIA
Energy,Withdrawn,77067,NOBLE ENERGY INC.,Geoscientists; Except Hydrologists and Geographers,COLOMBIA
Energy,Withdrawn,77041,DRIL-QUIP; INC.,Mechanical Engineers,INDIA
Advanced Mfg,Withdrawn,77055,YPK INC,Food Scientists and Technologists,SOUTH KOREA
IT,Withdrawn,77077,EZ2 TECHNOLOGIES; INC,Software Developers; Systems Software,INDIA
Retail,Withdrawn,77025,STAGE STORES;INC.,Software Developers; Applications,CANADA
IT,Withdrawn,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
IT,Withdrawn,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
Advanced Mfg,Withdrawn,77064,FOXCONN ASSEMBLY LLC,Computer Support Specialists,TAIWAN
Advanced Mfg,Withdrawn,77064,FOXCONN EMS; INC.,Electrical and Electronics Engineering Technicians,MEXICO
Aerospace,Withdrawn,77060,EQECAT; INC.,Computer and Information Systems Managers,INDIA
Advanced Mfg,Withdrawn,77064,FOXCONN ASSEMBLY LLC,Computer Support Specialists,TAIWAN
Advanced Mfg,Withdrawn,77064,FOXCONN ASSEMBLY LLC,Computer Support Specialists,TAIWAN
Energy,Withdrawn,77070,CANRIG DRILLING TECHNOLOGY LTD.,Mechanical Engineers,INDIA
Advanced Mfg,Withdrawn,77064,FOXCONN EMS; INC.,Mechanical Engineers,TAIWAN
Energy,Withdrawn,77002,SHELL OIL COMPANY,Petroleum Engineers,CHINA
Energy,Withdrawn,77002,SHELL OIL COMPANY,Petroleum Engineers,NIGERIA
Advanced Mfg,Withdrawn,77064,FOXCONN EMS; INC.,Marketing Managers,TAIWAN
Energy,Withdrawn,77079,CONOCOPHILLIPS COMPANY,Chemical Engineers,INDONESIA
Advanced Mfg,Withdrawn,77064,FOXCONN EMS; INC.,Mechanical Engineers,TAIWAN
Advanced Mfg,Withdrawn,77064,FOXCONN ASSEMBLY LLC,Computer Support Specialists,TAIWAN
Aerospace,Withdrawn,77079,WORLEYPARSONS GROUP; INC.,Chemical Engineers,VENEZUELA
Aerospace,Withdrawn,77002,KBR TECHNICAL SERVICES; INC.,Marine Engineers and Naval Architects,CANADA
Advanced Mfg,Withdrawn,77091,INTERNATIONAL PAINT LLC,Industrial Engineers,INDIA
Advanced Mfg,Withdrawn,77064,Q-EDGE CORPORATION,Computer Systems Analysts,CHINA
Energy,Withdrawn,77002,CALPINE CORPORATION,Electrical Engineers,CHINA
IT,Withdrawn,77099,STREEBO INC.,Software Developers; Applications,INDIA
Advanced Mfg,Withdrawn,77056,WEATHERFORD INTERNATIONAL,Mechanical Engineers,RUSSIA
Advanced Mfg,Withdrawn,77013,GLOBAL ENERGY SERVICES,Architectural and Engineering Managers,CANADA
Advanced Mfg,Withdrawn,77034,POWELL ELECTRICAL SYSTEMS; INC,Electrical Engineers,INDIA
Agribusiness,Withdrawn,77041,THE MUDLOGGING COMPANY U.S.A.;L.P.,Electrical Engineers,IRAN
Retail,Withdrawn,77036,BENS BEAUTY SUPPLY; INC.,Computer Support Specialists,SOUTH KOREA
Aerospace,Withdrawn,77042,COMMONWEALTH ENGINEERING AND CONSTRUCTION; LLC,Chemical Engineers,INDIA
Energy,Withdrawn,77046,TRANSOCEAN OFFSHORE DEEPWATER DRILLING INC.,Marketing Managers,MEXICO
Other Economic Sector,Withdrawn,77040,BIEHL & CO. LP,Sales Engineers,DENMARK
Health Care,Withdrawn,77024,HOUSTON MEDICAL & OB/GYN CENTER; LLC,Obstetricians and Gynecologists,INDIA
Aerospace,Withdrawn,77019,BAKER HUGHES; INC.,Sales Engineers,VENEZUELA
Aerospace,Withdrawn,77084,WISON OFFSHORE & MARINE (USA; INC.,Architectural and Engineering Managers,UNITED KINGDOM
Advanced Mfg,Withdrawn,77023,MERICHEM COMPANY,Mechanical Engineers,INDIA
Advanced Mfg,Withdrawn,77064,FOXCONN ASSEMBLY LLC,Computer Support Specialists,TAIWAN
Advanced Mfg,Withdrawn,77064,FOXCONN EMS; INC.,Mechanical Engineers,TAIWAN
Other Economic Sector,Withdrawn,77024,NUCERITY INTERNATIONAL; INC.,Medical Scientists; Except Epidemiologists,INDIA
Energy,Withdrawn,77073,SMITH INTERNATIONAL; INC.,Mechanical Engineers,INDIA
Aerospace,Withdrawn,77079,HOUSTON OFFSHORE ENGINEERING; LLC,Marine Engineers and Naval Architects,CHINA
Advanced Mfg,Withdrawn,77048,HARRIS CAPROCK,Information Security Analysts; Web Developers; and Computer Network Architects,VENEZUELA
Advanced Mfg,Withdrawn,77056,WEATHERFORD INTERNATIONAL,Geoscientists; Except Hydrologists and Geographers,IRAN
IT,Withdrawn,77070,ADVENT GLOBAL SOLUTIONS;INC.,Computer and Information Systems Managers,INDIA
Energy,Withdrawn,77046,OCCIDENTAL OIL AND GAS,Petroleum Engineers,IRAN
Advanced Mfg,Withdrawn,77070,SONARDYNE; INC.,Electronics Engineers; Except Computer,UNITED KINGDOM
Advanced Mfg,Withdrawn,77070,SONARDYNE; INC.,Electronics Engineers; Except Computer,UNITED KINGDOM
Advanced Mfg,Withdrawn,77070,SONARDYNE; INC.,Electronics Engineers; Except Computer,UNITED KINGDOM
